gid,year,pop_gpw_sum
"128379","2010","605.09045"
"128380","2010","1072.9429"
"128381","2010","1337.9178"
"128382","2010","532.22217"
"128383","2010","653.5435"
"128384","2010","974.7483"
"128385","2010","1263.3082"
"128386","2010","1263.3082"
"128387","2010","942.8222"
"128388","2010","385.26514"
"128389","2010","324.33112"
"128390","2010","324.33112"
"128391","2010","729.8926"
"128392","2010","946.8342"
"128393","2010","946.8342"
"128394","2010","946.8342"
"128395","2010","947.37964"
"128396","2010","1301.3876"
"128397","2010","2050.233"
"128398","2010","778.1251"
"128399","2010","2340.9314"
"128400","2010","3161.633"
"128401","2010","2963.6072"
"128402","2010","3160.2856"
"128403","2010","3509.6167"
"128404","2010","3237.1675"
"128405","2010","1853.0018"
"128406","2010","1585.5929"
"128407","2010","1585.5929"
"128408","2010","3012.6082"
"128409","2010","5363.2954"
"128410","2010","5127.1323"
"128411","2010","7187.0776"
"128412","2010","9583.478"
"128413","2010","1546.4874"
"128414","2010","1324.2466"
"128415","2010","1781.9342"
"128416","2010","7189.508"
"128417","2010","6451.1167"
"128418","2010","11420.763"
"128419","2010","13322.79"
"128420","2010","10822.138"
"128421","2010","9515.086"
"128422","2010","16578.725"
"128423","2010","29628.506"
"128424","2010","69792.805"
"128425","2010","85480.44"
"128426","2010","113624.23"
"128427","2010","74751.49"
"128428","2010","4130.433"
"128538","2010","12041.222"
"128539","2010","47399.145"
"128540","2010","30127.73"
"128541","2010","17613.512"
"128542","2010","9566.778"
"128543","2010","5400.6465"
"128544","2010","4201.2646"
"128545","2010","11243.879"
"128546","2010","5667.6895"
"128547","2010","5595.442"
"128548","2010","6411.882"
"128549","2010","5280.5933"
"128550","2010","14831.085"
"128551","2010","21879.924"
"128552","2010","16996.3"
"128553","2010","15012.294"
"128554","2010","10457.682"
"128555","2010","8191.8623"
"128556","2010","51401.24"
"128557","2010","62525.117"
"128558","2010","46221.836"
"128559","2010","34296.105"
"128560","2010","33050.19"
"128561","2010","28530.557"
"128562","2010","46946.453"
"128563","2010","52525.37"
"128564","2010","50342.707"
"128565","2010","48191.254"
"128566","2010","41393.746"
"128567","2010","37744.125"
"128568","2010","22832.008"
"128569","2010","21857.457"
"128570","2010","20521.475"
"128571","2010","19906.94"
"128572","2010","19906.94"
"128573","2010","22068.799"
"128574","2010","24593.27"
"128575","2010","25245.672"
"128576","2010","32936.137"
"128577","2010","42004.355"
"128578","2010","65118.684"
"128579","2010","398678.47"
"128580","2010","768425.56"
"128581","2010","963277.25"
"128582","2010","588752.5"
"128583","2010","413305.97"
"128584","2010","221177"
"128585","2010","2984.343"
"128586","2010","0"
"128587","2010","0"
"128588","2010","0"
"128589","2010","519625.9"
"128590","2010","2005283.6"
"128591","2010","1077678.8"
"128592","2010","262719.7"
"128593","2010","321228.66"
"128594","2010","990537.1"
"128595","2010","1152773.6"
"128596","2010","238373.58"
"128597","2010","151435.2"
"128598","2010","10411.608"
"128599","2010","10261.127"
"128600","2010","28099.691"
"128601","2010","8440.806"
"128602","2010","11368.889"
"128603","2010","169819.39"
"128604","2010","466604.28"
"128605","2010","335510.97"
"128667","2010","23105.008"
"128717","2010","3313.2195"
"128718","2010","1407.3817"
"128721","2010","1109442.8"
"128722","2010","458384.53"
"128723","2010","185340.8"
"128724","2010","164282.75"
"128725","2010","115107.43"
"128726","2010","211625.67"
"128727","2010","212230.7"
"128728","2010","74080.68"
"128729","2010","11475.649"
"128730","2010","16772.025"
"128739","2010","31922.588"
"128740","2010","50668"
"128741","2010","33669.57"
"128742","2010","35151.094"
"128743","2010","27074.107"
"128744","2010","50354.05"
"128745","2010","17605.26"
"128746","2010","9910.098"
"128747","2010","18885.604"
"128748","2010","52486.734"
"128749","2010","23247.982"
"128750","2010","81363.65"
"128751","2010","38072.727"
"128752","2010","10496.64"
"128753","2010","24088.129"
"128754","2010","95342.49"
"128755","2010","129223.664"
"128756","2010","4173.4243"
"128759","2010","210.64346"
"128760","2010","529597.8"
"128761","2010","107759.34"
"128762","2010","23.644247"
"128763","2010","4418.957"
"128764","2010","42828.426"
"128765","2010","40744.8"
"128766","2010","95003.266"
"128767","2010","71509.37"
"128775","2010","25574.477"
"128776","2010","17190.105"
"128777","2010","10466.8"
"128781","2010","1013.15326"
"128782","2010","5703.1846"
"128783","2010","95751.445"
"128784","2010","7193.412"
"128785","2010","4870.103"
"128786","2010","5001.046"
"128787","2010","8688.307"
"128788","2010","68048.43"
"128789","2010","23655.287"
"128790","2010","5270.385"
"128791","2010","4830.1978"
"128792","2010","30140.363"
"128793","2010","6615.023"
"128854","2010","15289.998"
"129057","2010","184.39548"
"129058","2010","818.34216"
"129059","2010","5888.655"
"129060","2010","427.99203"
"129079","2010","0"
"129080","2010","77805.65"
"129081","2010","104183.336"
"129082","2010","370122.3"
"129083","2010","1385552.9"
"129084","2010","1177575.1"
"129085","2010","24634.14"
"129086","2010","43596.95"
"129087","2010","92452.28"
"129088","2010","16386.17"
"129089","2010","21898.953"
"129090","2010","3861.9812"
"129091","2010","5898.862"
"129092","2010","6451.082"
"129093","2010","1230.8281"
"129094","2010","1012.3923"
"129095","2010","1012.3923"
"129096","2010","978.2579"
"129097","2010","812.1446"
"129098","2010","647.2479"
"129099","2010","1079.0709"
"129100","2010","1311.4182"
"129101","2010","947.06274"
"129102","2010","1222.4017"
"129103","2010","1259.9158"
"129104","2010","1263.4401"
"129105","2010","1263.4401"
"129106","2010","1263.4401"
"129107","2010","1263.4401"
"129108","2010","1111.229"
"129109","2010","377.627"
"129110","2010","324.36496"
"129111","2010","375.40405"
"129112","2010","587.58527"
"129113","2010","946.8533"
"129114","2010","946.9331"
"129115","2010","946.9331"
"129116","2010","1208.9526"
"129117","2010","2108.3665"
"129118","2010","2484.5962"
"129119","2010","2485.003"
"129120","2010","1843.2582"
"129121","2010","2634.2861"
"129122","2010","3160.6155"
"129123","2010","3281.364"
"129124","2010","1692.49"
"129125","2010","1585.7585"
"129126","2010","1585.7585"
"129127","2010","1585.7585"
"129128","2010","1954.54"
"129129","2010","5363.8555"
"129130","2010","5127.686"
"129131","2010","9680.313"
"129132","2010","3943.033"
"129133","2010","1293.054"
"129134","2010","1492.7675"
"129135","2010","3200.5015"
"129136","2010","3288.0447"
"129137","2010","2317.5295"
"129138","2010","67430.336"
"129139","2010","15803.297"
"129140","2010","10597.389"
"129141","2010","4098.429"
"129142","2010","5017.5894"
"129143","2010","9587.104"
"129144","2010","1621.2441"
"129259","2010","9635.691"
"129260","2010","15891.479"
"129261","2010","10076.043"
"129262","2010","5957.3564"
"129263","2010","5055.6587"
"129264","2010","5118.664"
"129265","2010","5152.38"
"129266","2010","5574.007"
"129267","2010","5689.924"
"129268","2010","6420.142"
"129269","2010","10982.867"
"129270","2010","13011.139"
"129271","2010","15167.78"
"129272","2010","14499.337"
"129273","2010","13613.444"
"129274","2010","9632.7705"
"129275","2010","4260.0117"
"129276","2010","15049.92"
"129277","2010","286528.88"
"129278","2010","36941.246"
"129279","2010","32126.303"
"129280","2010","34784.78"
"129281","2010","44558.895"
"129282","2010","51507.574"
"129283","2010","52425.707"
"129284","2010","48864.348"
"129285","2010","47603.918"
"129286","2010","40319.32"
"129287","2010","32638.059"
"129288","2010","58054.266"
"129289","2010","35745.312"
"129290","2010","20853.414"
"129291","2010","19909.018"
"129292","2010","19909.018"
"129293","2010","20945.092"
"129294","2010","18309.328"
"129295","2010","10401.552"
"129296","2010","10684.39"
"129297","2010","88515.92"
"129298","2010","265386.84"
"129299","2010","272081.47"
"129300","2010","140382.47"
"129301","2010","557764.3"
"129302","2010","402618.88"
"129303","2010","400495.16"
"129304","2010","773783.6"
"129305","2010","57290.387"
"129306","2010","15605.664"
"129307","2010","2227.6626"
"129308","2010","17987.771"
"129309","2010","455168.22"
"129310","2010","1174946.1"
"129311","2010","873031.94"
"129312","2010","623937.44"
"129313","2010","894418.6"
"129314","2010","375377.3"
"129315","2010","566422.56"
"129316","2010","776110.1"
"129317","2010","79968.1"
"129318","2010","18227.379"
"129319","2010","24711.654"
"129320","2010","129403.18"
"129321","2010","44093.926"
"129322","2010","41102.99"
"129323","2010","230242.97"
"129324","2010","712887.44"
"129325","2010","762817.1"
"129326","2010","192627.23"
"129387","2010","10261.006"
"129437","2010","18565.506"
"129438","2010","2082.4387"
"129440","2010","101158.04"
"129441","2010","731229.9"
"129442","2010","565898.8"
"129443","2010","106395.766"
"129444","2010","135022.4"
"129445","2010","196426"
"129446","2010","135757.39"
"129447","2010","249357.47"
"129448","2010","29985.457"
"129449","2010","22665.127"
"129450","2010","43660.86"
"129459","2010","936317.5"
"129460","2010","112915.64"
"129461","2010","92982.46"
"129462","2010","132335.03"
"129463","2010","105012.805"
"129464","2010","133685.4"
"129465","2010","67838.99"
"129466","2010","22553.82"
"129467","2010","5523.3267"
"129468","2010","6280.5693"
"129469","2010","14923.446"
"129470","2010","37102.04"
"129471","2010","9456.688"
"129472","2010","58078.05"
"129473","2010","40132.07"
"129474","2010","112263.13"
"129475","2010","840731.3"
"129476","2010","1635.1176"
"129480","2010","105364.02"
"129481","2010","21306.65"
"129484","2010","19990.637"
"129485","2010","19961.094"
"129495","2010","27930.568"
"129496","2010","26170.365"
"129497","2010","629.01733"
"129499","2010","5874.5854"
"129500","2010","2555.8005"
"129501","2010","1474.0851"
"129502","2010","9390.468"
"129503","2010","3175.447"
"129505","2010","1335.9877"
"129506","2010","1635.7063"
"129507","2010","0.7956238"
"129574","2010","0"
"129777","2010","15.697796"
"129778","2010","167.10239"
"129800","2010","5564.4043"
"129801","2010","85975.74"
"129802","2010","97040.234"
"129803","2010","42954.516"
"129804","2010","474150.22"
"129805","2010","35217.062"
"129806","2010","86910.164"
"129807","2010","167142.44"
"129808","2010","39078"
"129809","2010","20675.68"
"129810","2010","11426.994"
"129811","2010","3746.4746"
"129812","2010","2216.3555"
"129813","2010","1507.2429"
"129814","2010","1012.3923"
"129815","2010","1012.3923"
"129816","2010","1012.3923"
"129817","2010","1143.762"
"129818","2010","1249.2651"
"129819","2010","1623.6661"
"129820","2010","3052.1707"
"129821","2010","1261.5815"
"129822","2010","1263.4401"
"129823","2010","1263.4401"
"129824","2010","1157.8508"
"129825","2010","705.95404"
"129826","2010","641.2832"
"129827","2010","866.02496"
"129828","2010","634.39685"
"129829","2010","324.36496"
"129830","2010","324.36496"
"129831","2010","324.36496"
"129832","2010","345.4862"
"129833","2010","936.8216"
"129834","2010","946.9331"
"129835","2010","949.4733"
"129836","2010","1386.9878"
"129837","2010","1971.5013"
"129838","2010","2485.003"
"129839","2010","2485.003"
"129840","2010","2664.8252"
"129841","2010","3499.8389"
"129842","2010","2478.1882"
"129843","2010","1808.185"
"129844","2010","1585.7585"
"129845","2010","1585.7585"
"129846","2010","1585.7585"
"129847","2010","1585.7585"
"129848","2010","2380.529"
"129849","2010","5156.7915"
"129850","2010","5125.304"
"129851","2010","5803.909"
"129852","2010","1515.3887"
"129853","2010","1375.6832"
"129854","2010","2085.445"
"129855","2010","4284.169"
"129856","2010","5053.1562"
"129857","2010","7343.4087"
"129858","2010","328779.28"
"129859","2010","143070.77"
"129860","2010","4180.0073"
"129861","2010","2482.1553"
"129862","2010","129.43103"
"129973","2010","7344.6294"
"129974","2010","146206.39"
"129979","2010","352638.84"
"129980","2010","312266.7"
"129981","2010","8087.1665"
"129982","2010","6715.43"
"129983","2010","5420.2925"
"129984","2010","4915.112"
"129985","2010","4201.6147"
"129986","2010","5726.7046"
"129987","2010","6167.9355"
"129988","2010","6637.9907"
"129989","2010","7616.372"
"129990","2010","3201.078"
"129991","2010","7574.6846"
"129992","2010","11357.774"
"129993","2010","6259.8525"
"129994","2010","6051.994"
"129995","2010","3977.3455"
"129996","2010","9887.565"
"129997","2010","69365.336"
"129998","2010","29145.088"
"129999","2010","29020.678"
"130000","2010","30264.502"
"130001","2010","30140.062"
"130002","2010","28985.053"
"130003","2010","37998.645"
"130004","2010","30910.709"
"130005","2010","34645.67"
"130006","2010","41022.812"
"130007","2010","26397.51"
"130008","2010","78194.05"
"130009","2010","68541"
"130010","2010","43372.07"
"130011","2010","340187.6"
"130012","2010","19909.018"
"130013","2010","17354.342"
"130014","2010","9559.538"
"130015","2010","8032.13"
"130016","2010","11097.682"
"130017","2010","240828.2"
"130018","2010","288303.3"
"130019","2010","469602.75"
"130020","2010","744507.6"
"130021","2010","744944.56"
"130022","2010","332768.47"
"130023","2010","274553.3"
"130024","2010","410580.44"
"130025","2010","905524.44"
"130026","2010","3056599.5"
"130027","2010","480825.8"
"130028","2010","708318.6"
"130029","2010","1369751.4"
"130030","2010","1893650.4"
"130031","2010","784471.1"
"130032","2010","340931.94"
"130033","2010","362470.38"
"130034","2010","68973.9"
"130035","2010","157033.39"
"130036","2010","909606.2"
"130037","2010","72374.055"
"130038","2010","29444.246"
"130039","2010","23119.045"
"130040","2010","17031.549"
"130041","2010","164062.36"
"130042","2010","26760.246"
"130043","2010","29254.941"
"130044","2010","29254.94"
"130045","2010","29254.94"
"130046","2010","212706.75"
"130047","2010","57687.64"
"130107","2010","12835.23"
"130108","2010","1549.1731"
"130157","2010","2614.8345"
"130158","2010","1334"
"130159","2010","49327.89"
"130160","2010","239875.73"
"130161","2010","172048.06"
"130162","2010","120874.09"
"130163","2010","874380.6"
"130164","2010","226880.44"
"130165","2010","50857.668"
"130166","2010","15971.903"
"130167","2010","125776.07"
"130168","2010","81128.13"
"130169","2010","15536.237"
"130170","2010","11702.395"
"130178","2010","46836.176"
"130179","2010","281673.53"
"130180","2010","153644.12"
"130181","2010","110834.734"
"130182","2010","128219.05"
"130183","2010","110259.83"
"130184","2010","123011.805"
"130185","2010","46765.78"
"130186","2010","17517.314"
"130187","2010","5339.8184"
"130188","2010","1448.0237"
"130189","2010","1429.0483"
"130190","2010","1573.0286"
"130191","2010","14497.075"
"130192","2010","29576.281"
"130193","2010","20238.006"
"130194","2010","20313.87"
"130195","2010","135014.55"
"130196","2010","14605.752"
"130200","2010","45813.785"
"130201","2010","72022.02"
"130202","2010","21357.092"
"130203","2010","12924.11"
"130204","2010","15379.438"
"130205","2010","3150.5405"
"130206","2010","7147.6416"
"130207","2010","82443.16"
"130208","2010","52591.12"
"130209","2010","19883.594"
"130216","2010","21987.191"
"130217","2010","1695.2959"
"130218","2010","13949.531"
"130219","2010","0"
"130520","2010","6324.9688"
"130521","2010","245223.66"
"130522","2010","34382.54"
"130523","2010","12705.906"
"130524","2010","46426.855"
"130525","2010","264725.3"
"130526","2010","306094.03"
"130527","2010","103748.24"
"130528","2010","57176.098"
"130529","2010","46565.625"
"130530","2010","7879.0117"
"130531","2010","12890.34"
"130532","2010","13053.098"
"130533","2010","4858.6665"
"130534","2010","1331.4391"
"130535","2010","1052.0284"
"130536","2010","2773.673"
"130537","2010","2405.4019"
"130538","2010","2100.5842"
"130539","2010","5979.442"
"130540","2010","5725.295"
"130541","2010","3027.5393"
"130542","2010","2263.3022"
"130543","2010","1263.3082"
