gid,row,col,xcoord,ycoord,mountains_mean
"69346","97","226","-67.25","-41.75","0.47277778"
"69347","97","227","-66.75","-41.75","0.42277777"
"69348","97","228","-66.25","-41.75","0.075277776"
"69349","97","229","-65.75","-41.75","0"
"69350","97","230","-65.25","-41.75","0"
"69351","97","231","-64.75","-41.75",
"69770","97","650","144.75","-41.75","0.01"
"69771","97","651","145.25","-41.75","0.303"
"69772","97","652","145.75","-41.75","0.9113889"
"69773","97","653","146.25","-41.75","0.85"
"69774","97","654","146.75","-41.75","0.56166667"
"69775","97","655","147.25","-41.75","0.2175"
"69776","97","656","147.75","-41.75","0.74"
"69777","97","657","148.25","-41.75","0.5875"
"69823","97","703","171.25","-41.75","0.01"
"69824","97","704","171.75","-41.75","0.50809526"
"69825","97","705","172.25","-41.75","0.9011111"
"69826","97","706","172.75","-41.75","0.98305553"
"69827","97","707","173.25","-41.75","0.95111114"
"69828","97","708","173.75","-41.75","0.7077778"
"69829","97","709","174.25","-41.75","0.19"
"69831","97","711","175.25","-41.75","0.33"
"69832","97","712","175.75","-41.75",
"70053","98","213","-73.75","-41.25","0.15541667"
"70054","98","214","-73.25","-41.25","0"
"70055","98","215","-72.75","-41.25","0.25058824"
"70056","98","216","-72.25","-41.25","0.7644445"
"70057","98","217","-71.75","-41.25","0.9936111"
"70058","98","218","-71.25","-41.25","0.9658333"
"70059","98","219","-70.75","-41.25","0.77805555"
"70060","98","220","-70.25","-41.25","0.7038889"
"70061","98","221","-69.75","-41.25","0.30972221"
"70062","98","222","-69.25","-41.25","0.010833333"
"70063","98","223","-68.75","-41.25","0.0325"
"70064","98","224","-68.25","-41.25","0.0325"
"70065","98","225","-67.75","-41.25","0.39972222"
"70066","98","226","-67.25","-41.25","0.13916667"
"70067","98","227","-66.75","-41.25","0.056111112"
"70068","98","228","-66.25","-41.25","0.03361111"
"70069","98","229","-65.75","-41.25","0"
"70070","98","230","-65.25","-41.25","0"
"70072","98","232","-64.25","-41.25",
"70073","98","233","-63.75","-41.25","0"
"70074","98","234","-63.25","-41.25","0"
"70075","98","235","-62.75","-41.25","0"
"70490","98","650","144.75","-41.25","0.095"
"70491","98","651","145.25","-41.25","0.36694443"
"70492","98","652","145.75","-41.25","0.50939393"
"70493","98","653","146.25","-41.25","0.26434782"
"70494","98","654","146.75","-41.25","0.115555555"
"70495","98","655","147.25","-41.25","0.37655172"
"70496","98","656","147.75","-41.25","0.5669444"
"70497","98","657","148.25","-41.25","0.09466667"
"70544","98","704","171.75","-41.25",
"70545","98","705","172.25","-41.25","0.86653847"
"70546","98","706","172.75","-41.25","0.67388886"
"70547","98","707","173.25","-41.25","0.58357143"
"70548","98","708","173.75","-41.25","0.46578947"
"70549","98","709","174.25","-41.25",
"70550","98","710","174.75","-41.25","0.0875"
"70551","98","711","175.25","-41.25","0.377"
"70552","98","712","175.75","-41.25","0.15043478"
"70553","98","713","176.25","-41.25","0.02"
"70773","99","213","-73.75","-40.75","0.3775"
"70774","99","214","-73.25","-40.75","0"
"70775","99","215","-72.75","-40.75","0.051666666"
"70776","99","216","-72.25","-40.75","0.8425"
"70777","99","217","-71.75","-40.75","0.9697222"
"70778","99","218","-71.25","-40.75","0.9955556"
"70779","99","219","-70.75","-40.75","0.94027776"
"70780","99","220","-70.25","-40.75","1"
"70781","99","221","-69.75","-40.75","0.35333332"
"70782","99","222","-69.25","-40.75","0.11888889"
"70783","99","223","-68.75","-40.75","0.30027777"
"70784","99","224","-68.25","-40.75","0.03638889"
"70785","99","225","-67.75","-40.75","0.003888889"
"70786","99","226","-67.25","-40.75","0.16583334"
"70787","99","227","-66.75","-40.75","0.092777774"
"70788","99","228","-66.25","-40.75","0"
"70789","99","229","-65.75","-40.75","0"
"70790","99","230","-65.25","-40.75","0"
"70791","99","231","-64.75","-40.75","0"
"70792","99","232","-64.25","-40.75","0"
"70793","99","233","-63.75","-40.75","0"
"70794","99","234","-63.25","-40.75","0"
"70795","99","235","-62.75","-40.75","0"
"70796","99","236","-62.25","-40.75","0"
"71210","99","650","144.75","-40.75","0"
"71211","99","651","145.25","-40.75","0"
"71212","99","652","145.75","-40.75","0"
"71214","99","654","146.75","-40.75",
"71215","99","655","147.25","-40.75",
"71216","99","656","147.75","-40.75","0.016666668"
"71217","99","657","148.25","-40.75","0"
"71265","99","705","172.25","-40.75","0.7009091"
"71266","99","706","172.75","-40.75","0.614"
"71267","99","707","173.25","-40.75",
"71268","99","708","173.75","-40.75",
"71269","99","709","174.25","-40.75",
"71270","99","710","174.75","-40.75",
"71271","99","711","175.25","-40.75","0.6012"
"71272","99","712","175.75","-40.75","0.2638889"
"71273","99","713","176.25","-40.75","0.11722222"
"71274","99","714","176.75","-40.75",
"71493","100","213","-73.75","-40.25","0.5263636"
"71494","100","214","-73.25","-40.25","0.20416667"
"71495","100","215","-72.75","-40.25","0.14638889"
"71496","100","216","-72.25","-40.25","0.6886111"
"71497","100","217","-71.75","-40.25","0.9963889"
"71498","100","218","-71.25","-40.25","0.98194444"
"71499","100","219","-70.75","-40.25","0.7658333"
"71500","100","220","-70.25","-40.25","0.85194445"
"71501","100","221","-69.75","-40.25","0.58944446"
"71502","100","222","-69.25","-40.25","0.18611111"
"71503","100","223","-68.75","-40.25","0.045277778"
"71504","100","224","-68.25","-40.25","0.097222224"
"71505","100","225","-67.75","-40.25","0.0058333334"
"71506","100","226","-67.25","-40.25","0"
"71507","100","227","-66.75","-40.25","0"
"71508","100","228","-66.25","-40.25","0"
"71509","100","229","-65.75","-40.25","0"
"71510","100","230","-65.25","-40.25","0"
"71511","100","231","-64.75","-40.25","0"
"71512","100","232","-64.25","-40.25","0"
"71513","100","233","-63.75","-40.25","0"
"71514","100","234","-63.25","-40.25","0"
"71515","100","235","-62.75","-40.25","0"
"71516","100","236","-62.25","-40.25","0"
"71928","100","648","143.75","-40.25","0"
"71929","100","649","144.25","-40.25",
"71936","100","656","147.75","-40.25",
"71937","100","657","148.25","-40.25","0.01"
"71986","100","706","172.75","-40.25",
"71991","100","711","175.25","-40.25","0"
"71992","100","712","175.75","-40.25","0.21527778"
"71993","100","713","176.25","-40.25","0.38583332"
"71994","100","714","176.75","-40.25","0.007857143"
"72213","101","213","-73.75","-39.75",
"72214","101","214","-73.25","-39.75","0.16043478"
"72215","101","215","-72.75","-39.75","0.1825"
"72216","101","216","-72.25","-39.75","0.585"
"72217","101","217","-71.75","-39.75","0.98305553"
"72218","101","218","-71.25","-39.75","0.9463889"
"72219","101","219","-70.75","-39.75","1"
"72220","101","220","-70.25","-39.75","0.78944445"
"72221","101","221","-69.75","-39.75","0.16027778"
"72222","101","222","-69.25","-39.75","0.1975"
"72223","101","223","-68.75","-39.75","0.36416668"
"72224","101","224","-68.25","-39.75","0.12361111"
"72225","101","225","-67.75","-39.75","0"
"72226","101","226","-67.25","-39.75","0"
"72227","101","227","-66.75","-39.75","0"
"72228","101","228","-66.25","-39.75","0"
"72229","101","229","-65.75","-39.75","0"
"72230","101","230","-65.25","-39.75","0"
"72231","101","231","-64.75","-39.75","0"
"72232","101","232","-64.25","-39.75","0"
"72233","101","233","-63.75","-39.75","0"
"72234","101","234","-63.25","-39.75","0"
"72235","101","235","-62.75","-39.75","0"
"72236","101","236","-62.25","-39.75","0"
"72648","101","648","143.75","-39.75","0"
"72649","101","649","144.25","-39.75","0"
"72656","101","656","147.75","-39.75","0"
"72657","101","657","148.25","-39.75","0"
"72708","101","708","173.75","-39.75",
"72709","101","709","174.25","-39.75","0.006"
"72710","101","710","174.75","-39.75","0.24090908"
"72711","101","711","175.25","-39.75","0.43485716"
"72712","101","712","175.75","-39.75","0.7561111"
"72713","101","713","176.25","-39.75","0.7822222"
"72714","101","714","176.75","-39.75","0.039310344"
"72715","101","715","177.25","-39.75",
"72934","102","214","-73.25","-39.25","0.16928571"
"72935","102","215","-72.75","-39.25","0.1375"
"72936","102","216","-72.25","-39.25","0.4786111"
"72937","102","217","-71.75","-39.25","0.97194445"
"72938","102","218","-71.25","-39.25","0.99833333"
"72939","102","219","-70.75","-39.25","1"
"72940","102","220","-70.25","-39.25","0.88472223"
"72941","102","221","-69.75","-39.25","0.36166668"
"72942","102","222","-69.25","-39.25","0.10138889"
"72943","102","223","-68.75","-39.25","0.25583333"
"72944","102","224","-68.25","-39.25","0.11305556"
"72945","102","225","-67.75","-39.25","0.008055556"
"72946","102","226","-67.25","-39.25","0"
"72947","102","227","-66.75","-39.25","0"
"72948","102","228","-66.25","-39.25","0"
"72949","102","229","-65.75","-39.25","0"
"72950","102","230","-65.25","-39.25","0"
"72951","102","231","-64.75","-39.25","0"
"72952","102","232","-64.25","-39.25","0"
"72953","102","233","-63.75","-39.25","0"
"72954","102","234","-63.25","-39.25","0"
"72955","102","235","-62.75","-39.25","0"
"72956","102","236","-62.25","-39.25","0"
"72957","102","237","-61.75","-39.25",
"72958","102","238","-61.25","-39.25",
"73373","102","653","146.25","-39.25",
"73428","102","708","173.75","-39.25","0.29285714"
"73429","102","709","174.25","-39.25","0.22558823"
"73430","102","710","174.75","-39.25","0.1775"
"73431","102","711","175.25","-39.25","0.7788889"
"73432","102","712","175.75","-39.25","0.98194444"
"73433","102","713","176.25","-39.25","0.9980556"
"73434","102","714","176.75","-39.25","0.6703226"
"73435","102","715","177.25","-39.25","0.088"
"73436","102","716","177.75","-39.25",
"73653","103","213","-73.75","-38.75",
"73654","103","214","-73.25","-38.75","0.26333332"
"73655","103","215","-72.75","-38.75","0.05638889"
"73656","103","216","-72.25","-38.75","0.3225"
"73657","103","217","-71.75","-38.75","1"
"73658","103","218","-71.25","-38.75","0.9986111"
"73659","103","219","-70.75","-38.75","0.9752778"
"73660","103","220","-70.25","-38.75","0.8144444"
"73661","103","221","-69.75","-38.75","0.2061111"
"73662","103","222","-69.25","-38.75","0.1"
"73663","103","223","-68.75","-38.75","0.39916667"
"73664","103","224","-68.25","-38.75","0.0061111115"
"73665","103","225","-67.75","-38.75","0"
"73666","103","226","-67.25","-38.75","0"
"73667","103","227","-66.75","-38.75","0"
"73668","103","228","-66.25","-38.75","0"
"73669","103","229","-65.75","-38.75","0"
"73670","103","230","-65.25","-38.75","0"
"73671","103","231","-64.75","-38.75","0"
"73672","103","232","-64.25","-38.75","0"
"73673","103","233","-63.75","-38.75","0"
"73674","103","234","-63.25","-38.75","0"
"73675","103","235","-62.75","-38.75","0"
"73676","103","236","-62.25","-38.75","0"
"73677","103","237","-61.75","-38.75","0"
"73678","103","238","-61.25","-38.75","0"
"73679","103","239","-60.75","-38.75","0"
"73680","103","240","-60.25","-38.75","0"
"73681","103","241","-59.75","-38.75","0"
"73682","103","242","-59.25","-38.75","0"
"73683","103","243","-58.75","-38.75","0"
"73684","103","244","-58.25","-38.75",
"74086","103","646","142.75","-38.75","0"
"74087","103","647","143.25","-38.75","0.07"
"74088","103","648","143.75","-38.75","0.35333332"
"74089","103","649","144.25","-38.75",
"74090","103","650","144.75","-38.75",
"74091","103","651","145.25","-38.75",
"74092","103","652","145.75","-38.75","0"
"74093","103","653","146.25","-38.75","0.034"
"74094","103","654","146.75","-38.75","0"
"74095","103","655","147.25","-38.75",
"74149","103","709","174.25","-38.75",
"74150","103","710","174.75","-38.75","0.2162963"
"74151","103","711","175.25","-38.75","0.44083333"
"74152","103","712","175.75","-38.75","0.67694443"
"74153","103","713","176.25","-38.75","0.43583333"
"74154","103","714","176.75","-38.75","0.79888886"
"74155","103","715","177.25","-38.75","0.74833333"
"74156","103","716","177.75","-38.75","0.47965518"
"74157","103","717","178.25","-38.75","0.013333333"
"74373","104","213","-73.75","-38.25",
"74374","104","214","-73.25","-38.25","0.5554839"
"74375","104","215","-72.75","-38.25","0.09583333"
"74376","104","216","-72.25","-38.25","0.24055555"
"74377","104","217","-71.75","-38.25","0.99194443"
"74378","104","218","-71.25","-38.25","1"
"74379","104","219","-70.75","-38.25","0.9797222"
"74380","104","220","-70.25","-38.25","0.9855555"
"74381","104","221","-69.75","-38.25","0.85555553"
"74382","104","222","-69.25","-38.25","0.56583333"
"74383","104","223","-68.75","-38.25","0.011944445"
"74384","104","224","-68.25","-38.25","0.004722222"
"74385","104","225","-67.75","-38.25","0"
"74386","104","226","-67.25","-38.25","0"
"74387","104","227","-66.75","-38.25","0"
"74388","104","228","-66.25","-38.25","0"
"74389","104","229","-65.75","-38.25","0"
"74390","104","230","-65.25","-38.25","0"
"74391","104","231","-64.75","-38.25","0"
"74392","104","232","-64.25","-38.25","0"
"74393","104","233","-63.75","-38.25","0"
"74394","104","234","-63.25","-38.25","0"
"74395","104","235","-62.75","-38.25","0"
"74396","104","236","-62.25","-38.25","0.1025"
"74397","104","237","-61.75","-38.25","0.31833333"
"74398","104","238","-61.25","-38.25","0"
"74399","104","239","-60.75","-38.25","0"
"74400","104","240","-60.25","-38.25","0"
"74401","104","241","-59.75","-38.25","0"
"74402","104","242","-59.25","-38.25","0"
"74403","104","243","-58.75","-38.25","0"
"74404","104","244","-58.25","-38.25","0"
"74405","104","245","-57.75","-38.25","0"
"74802","104","642","140.75","-38.25",
"74803","104","643","141.25","-38.25","0"
"74804","104","644","141.75","-38.25","0"
"74805","104","645","142.25","-38.25","0"
"74806","104","646","142.75","-38.25","0"
"74807","104","647","143.25","-38.25","0"
"74808","104","648","143.75","-38.25","0.011666667"
"74809","104","649","144.25","-38.25","0"
"74810","104","650","144.75","-38.25","0"
"74811","104","651","145.25","-38.25","0"
"74812","104","652","145.75","-38.25","0.00088235294"
"74813","104","653","146.25","-38.25","0.008055556"
"74814","104","654","146.75","-38.25","0.03861111"
"74815","104","655","147.25","-38.25","0"
"74816","104","656","147.75","-38.25",
"74870","104","710","174.75","-38.25","0.21176471"
"74871","104","711","175.25","-38.25","0.18944444"
"74872","104","712","175.75","-38.25","0.38777778"
"74873","104","713","176.25","-38.25","0.58305556"
"74874","104","714","176.75","-38.25","0.36527777"
"74875","104","715","177.25","-38.25","0.636"
"74876","104","716","177.75","-38.25","0.7788889"
"74877","104","717","178.25","-38.25","0.51894736"
"75093","105","213","-73.75","-37.75","0"
"75094","105","214","-73.25","-37.75","0.60657144"
"75095","105","215","-72.75","-37.75","0.4211111"
"75096","105","216","-72.25","-37.75","0.12222222"
"75097","105","217","-71.75","-37.75","0.9338889"
"75098","105","218","-71.25","-37.75","1"
"75099","105","219","-70.75","-37.75","0.9611111"
"75100","105","220","-70.25","-37.75","1"
"75101","105","221","-69.75","-37.75","0.965"
"75102","105","222","-69.25","-37.75","0.64666665"
"75103","105","223","-68.75","-37.75","0.79305553"
"75104","105","224","-68.25","-37.75","0.0016666667"
"75105","105","225","-67.75","-37.75","0"
"75106","105","226","-67.25","-37.75","0"
"75107","105","227","-66.75","-37.75","0"
"75108","105","228","-66.25","-37.75","0"
"75109","105","229","-65.75","-37.75","0"
"75110","105","230","-65.25","-37.75","0"
"75111","105","231","-64.75","-37.75","0"
"75112","105","232","-64.25","-37.75","0"
"75113","105","233","-63.75","-37.75","0"
"75114","105","234","-63.25","-37.75","0"
"75115","105","235","-62.75","-37.75","0"
"75116","105","236","-62.25","-37.75","0.3561111"
"75117","105","237","-61.75","-37.75","0.12444444"
"75118","105","238","-61.25","-37.75","0"
"75119","105","239","-60.75","-37.75","0"
"75120","105","240","-60.25","-37.75","0"
"75121","105","241","-59.75","-37.75","0"
"75122","105","242","-59.25","-37.75","0.00027777778"
"75123","105","243","-58.75","-37.75","0"
"75124","105","244","-58.25","-37.75","0"
"75125","105","245","-57.75","-37.75","0"
"75126","105","246","-57.25","-37.75","0"
"75521","105","641","140.25","-37.75","0"
"75522","105","642","140.75","-37.75","0"
"75523","105","643","141.25","-37.75","0"
"75524","105","644","141.75","-37.75","0"
"75525","105","645","142.25","-37.75","0.06916667"
"75526","105","646","142.75","-37.75","0"
"75527","105","647","143.25","-37.75","0"
"75528","105","648","143.75","-37.75","0.071666665"
"75529","105","649","144.25","-37.75","0.095"
"75530","105","650","144.75","-37.75","0.03269231"
"75531","105","651","145.25","-37.75","0.033428572"
"75532","105","652","145.75","-37.75","0.6438889"
"75533","105","653","146.25","-37.75","0.8786111"
"75534","105","654","146.75","-37.75","0.5644444"
"75535","105","655","147.25","-37.75","0.19916667"
"75536","105","656","147.75","-37.75","0.135"
"75537","105","657","148.25","-37.75","0.008333334"
"75538","105","658","148.75","-37.75","0.11470588"
"75539","105","659","149.25","-37.75","0.0062499996"
"75540","105","660","149.75","-37.75","0.0075"
"75590","105","710","174.75","-37.75","0.037272725"
"75591","105","711","175.25","-37.75","0.014166666"
"75592","105","712","175.75","-37.75","0.17055555"
"75593","105","713","176.25","-37.75","0.106"
"75594","105","714","176.75","-37.75","0.03"
"75595","105","715","177.25","-37.75",
